E V T
-6.799943E+02 -1.646506E+03 +9.665115E+02
-6.799988E+02 -1.647932E+03 +9.679329E+02
-6.799963E+02 -1.654806E+03 +9.748098E+02
-6.799963E+02 -1.662338E+03 +9.823412E+02
-6.799915E+02 -1.666608E+03 +9.866161E+02
-6.800001E+02 -1.669696E+03 +9.896959E+02
-6.799909E+02 -1.675173E+03 +9.951822E+02
-6.799940E+02 -1.682135E+03 +1.002141E+03
-6.799938E+02 -1.688419E+03 +1.008426E+03
-6.799955E+02 -1.694039E+03 +1.014044E+03
-6.800012E+02 -1.699872E+03 +1.019871E+03
-6.799917E+02 -1.705164E+03 +1.025172E+03
-6.800055E+02 -1.706912E+03 +1.026906E+03
-6.799961E+02 -1.702565E+03 +1.022569E+03
-6.799989E+02 -1.691986E+03 +1.011988E+03
-6.799953E+02 -1.677270E+03 +9.972749E+02
-6.799894E+02 -1.664056E+03 +9.840662E+02
-6.799881E+02 -1.657789E+03 +9.778005E+02
-6.799858E+02 -1.658807E+03 +9.788216E+02
-6.799817E+02 -1.663186E+03 +9.832046E+02
-6.799705E+02 -1.667160E+03 +9.871893E+02
-6.799753E+02 -1.669731E+03 +9.897560E+02
-6.799810E+02 -1.670423E+03 +9.904425E+02
-6.799884E+02 -1.669923E+03 +9.899345E+02
-6.799950E+02 -1.670592E+03 +9.905974E+02
-6.799940E+02 -1.673693E+03 +9.936992E+02
-6.800048E+02 -1.678178E+03 +9.981733E+02
-6.800002E+02 -1.681495E+03 +1.001495E+03
-6.800132E+02 -1.681997E+03 +1.001984E+03
-6.800150E+02 -1.680220E+03 +1.000205E+03
-6.800186E+02 -1.676638E+03 +9.966193E+02
-6.800124E+02 -1.670359E+03 +9.903470E+02
-6.800219E+02 -1.662076E+03 +9.820543E+02
-6.800218E+02 -1.656516E+03 +9.764937E+02
-6.800101E+02 -1.661017E+03 +9.810067E+02
-6.800155E+02 -1.676108E+03 +9.960926E+02
-6.800143E+02 -1.693343E+03 +1.013329E+03
-6.800194E+02 -1.706137E+03 +1.026117E+03
-6.800204E+02 -1.712608E+03 +1.032588E+03
-6.800188E+02 -1.712528E+03 +1.032509E+03
-6.800162E+02 -1.708981E+03 +1.028965E+03
-6.800109E+02 -1.706476E+03 +1.026465E+03
-6.800058E+02 -1.705611E+03 +1.025605E+03
-6.800119E+02 -1.705021E+03 +1.025009E+03
-6.800119E+02 -1.703596E+03 +1.023584E+03
-6.800050E+02 -1.700233E+03 +1.020228E+03
-6.800073E+02 -1.694069E+03 +1.014061E+03
-6.800129E+02 -1.686964E+03 +1.006951E+03
-6.800145E+02 -1.682375E+03 +1.002360E+03
-6.800194E+02 -1.680987E+03 +1.000968E+03
-6.800109E+02 -1.679281E+03 +9.992699E+02
-6.800109E+02 -1.675047E+03 +9.950362E+02
-6.800170E+02 -1.674276E+03 +9.942589E+02
-6.800135E+02 -1.681444E+03 +1.001430E+03
-6.800145E+02 -1.691110E+03 +1.011095E+03
-6.800145E+02 -1.698991E+03 +1.018976E+03
-6.800094E+02 -1.705480E+03 +1.025471E+03
-6.800043E+02 -1.710668E+03 +1.030664E+03
-6.799968E+02 -1.712670E+03 +1.032673E+03
-6.799999E+02 -1.711523E+03 +1.031523E+03
-6.800086E+02 -1.710116E+03 +1.030107E+03
-6.800168E+02 -1.710479E+03 +1.030463E+03
-6.800194E+02 -1.711030E+03 +1.031011E+03
-6.800227E+02 -1.709081E+03 +1.029058E+03
-6.800237E+02 -1.706081E+03 +1.026057E+03
-6.800255E+02 -1.706288E+03 +1.026262E+03
-6.800352E+02 -1.709548E+03 +1.029513E+03
-6.800301E+02 -1.712573E+03 +1.032543E+03
-6.800316E+02 -1.714089E+03 +1.034057E+03
-6.800273E+02 -1.714793E+03 +1.034766E+03
-6.800299E+02 -1.714118E+03 +1.034088E+03
-6.800337E+02 -1.712173E+03 +1.032139E+03
-6.800337E+02 -1.713152E+03 +1.033118E+03
-6.800329E+02 -1.716418E+03 +1.036385E+03
-6.800281E+02 -1.715901E+03 +1.035873E+03
-6.800329E+02 -1.710817E+03 +1.030784E+03
-6.800344E+02 -1.705356E+03 +1.025322E+03
-6.800332E+02 -1.702363E+03 +1.022330E+03
-6.800275E+02 -1.700299E+03 +1.020272E+03
-6.800380E+02 -1.697581E+03 +1.017543E+03
-6.800332E+02 -1.694248E+03 +1.014215E+03
-6.800378E+02 -1.689212E+03 +1.009175E+03
-6.800250E+02 -1.682634E+03 +1.002609E+03
-6.800336E+02 -1.678759E+03 +9.987251E+02
-6.800288E+02 -1.681528E+03 +1.001499E+03
-6.800299E+02 -1.688328E+03 +1.008298E+03
-6.800217E+02 -1.692257E+03 +1.012236E+03
-6.800158E+02 -1.690205E+03 +1.010189E+03
-6.800145E+02 -1.686417E+03 +1.006403E+03
-6.800260E+02 -1.686693E+03 +1.006667E+03
-6.800232E+02 -1.691513E+03 +1.011490E+03
-6.800278E+02 -1.697563E+03 +1.017535E+03
-6.800286E+02 -1.703847E+03 +1.023818E+03
-6.800258E+02 -1.710313E+03 +1.030287E+03
-6.800304E+02 -1.712417E+03 +1.032387E+03
-6.800299E+02 -1.703230E+03 +1.023200E+03
-6.800373E+02 -1.683056E+03 +1.003019E+03
-6.800388E+02 -1.662898E+03 +9.828594E+02
-6.800370E+02 -1.653233E+03 +9.731960E+02
-6.800372E+02 -1.655932E+03 +9.758948E+02
-6.800452E+02 -1.666259E+03 +9.862137E+02
-6.800394E+02 -1.677292E+03 +9.972529E+02
-6.800424E+02 -1.683283E+03 +1.003241E+03
-6.800473E+02 -1.682462E+03 +1.002415E+03
-6.800511E+02 -1.679858E+03 +9.998067E+02
-6.800472E+02 -1.682609E+03 +1.002562E+03
-6.800467E+02 -1.693006E+03 +1.012959E+03
-6.800468E+02 -1.707666E+03 +1.027619E+03
-6.800386E+02 -1.720985E+03 +1.040946E+03
-6.800329E+02 -1.730339E+03 +1.050306E+03
-6.800242E+02 -1.735900E+03 +1.055876E+03
-6.800137E+02 -1.737332E+03 +1.057319E+03
-6.800170E+02 -1.734165E+03 +1.054148E+03
-6.800160E+02 -1.727787E+03 +1.047771E+03
-6.800142E+02 -1.721674E+03 +1.041660E+03
-6.800068E+02 -1.717825E+03 +1.037819E+03
-6.800027E+02 -1.716048E+03 +1.036045E+03
-6.800081E+02 -1.716220E+03 +1.036212E+03
-6.800037E+02 -1.718106E+03 +1.038103E+03
-6.800004E+02 -1.718781E+03 +1.038781E+03
-6.800166E+02 -1.713884E+03 +1.033868E+03
-6.800106E+02 -1.703249E+03 +1.023238E+03
-6.800085E+02 -1.693876E+03 +1.013868E+03
-6.800065E+02 -1.694358E+03 +1.014352E+03
-6.800089E+02 -1.702411E+03 +1.022403E+03
-6.800137E+02 -1.709431E+03 +1.029417E+03
-6.800155E+02 -1.711862E+03 +1.031847E+03
-6.800081E+02 -1.710181E+03 +1.030173E+03
-6.800106E+02 -1.705808E+03 +1.025797E+03
-6.800198E+02 -1.700167E+03 +1.020147E+03
-6.800227E+02 -1.694995E+03 +1.014973E+03
-6.800191E+02 -1.691458E+03 +1.011439E+03
-6.800224E+02 -1.687924E+03 +1.007901E+03
-6.800178E+02 -1.683853E+03 +1.003835E+03
-6.800104E+02 -1.681054E+03 +1.001043E+03
-6.800060E+02 -1.680632E+03 +1.000626E+03
-6.800088E+02 -1.682233E+03 +1.002225E+03
-6.800132E+02 -1.685259E+03 +1.005246E+03
-6.800178E+02 -1.688228E+03 +1.008210E+03
-6.800127E+02 -1.689097E+03 +1.009084E+03
-6.800173E+02 -1.685669E+03 +1.005651E+03
-6.800102E+02 -1.676857E+03 +9.968465E+02
-6.800201E+02 -1.666577E+03 +9.865564E+02
-6.800152E+02 -1.662837E+03 +9.828221E+02
-6.800273E+02 -1.668556E+03 +9.885289E+02
-6.800391E+02 -1.680111E+03 +1.000072E+03
-6.800419E+02 -1.689191E+03 +1.009149E+03
-6.800432E+02 -1.689283E+03 +1.009239E+03
-6.800521E+02 -1.683723E+03 +1.003671E+03
-6.800575E+02 -1.680958E+03 +1.000901E+03
-6.800562E+02 -1.682966E+03 +1.002910E+03
-6.800542E+02 -1.686016E+03 +1.005962E+03
-6.800488E+02 -1.688903E+03 +1.008855E+03
-6.800439E+02 -1.691364E+03 +1.011320E+03
-6.800368E+02 -1.690571E+03 +1.010535E+03
-6.800370E+02 -1.685940E+03 +1.005903E+03
-6.800416E+02 -1.682014E+03 +1.001972E+03
-6.800411E+02 -1.681501E+03 +1.001460E+03
-6.800444E+02 -1.684420E+03 +1.004376E+03
-6.800337E+02 -1.689653E+03 +1.009619E+03
-6.800380E+02 -1.693347E+03 +1.013309E+03
-6.800429E+02 -1.695403E+03 +1.015360E+03
-6.800360E+02 -1.699310E+03 +1.019274E+03
-6.800355E+02 -1.705052E+03 +1.025017E+03
-6.800283E+02 -1.709349E+03 +1.029320E+03
-6.800191E+02 -1.710132E+03 +1.030113E+03
-6.800198E+02 -1.707527E+03 +1.027508E+03
-6.800242E+02 -1.704750E+03 +1.024726E+03
-6.800173E+02 -1.705372E+03 +1.025354E+03
-6.800237E+02 -1.708934E+03 +1.028910E+03
-6.800240E+02 -1.712374E+03 +1.032350E+03
-6.800224E+02 -1.714336E+03 +1.034314E+03
-6.800245E+02 -1.715696E+03 +1.035671E+03
-6.800227E+02 -1.716224E+03 +1.036201E+03
-6.800214E+02 -1.714143E+03 +1.034121E+03
-6.800224E+02 -1.709198E+03 +1.029176E+03
-6.800142E+02 -1.703240E+03 +1.023226E+03
-6.800045E+02 -1.697341E+03 +1.017336E+03
-6.799991E+02 -1.690945E+03 +1.010946E+03
-6.799983E+02 -1.684934E+03 +1.004936E+03
-6.799940E+02 -1.682218E+03 +1.002224E+03
-6.800009E+02 -1.683505E+03 +1.003505E+03
-6.800122E+02 -1.686504E+03 +1.006492E+03
-6.800119E+02 -1.690329E+03 +1.010317E+03
-6.800142E+02 -1.696284E+03 +1.016270E+03
-6.800150E+02 -1.701760E+03 +1.021745E+03
-6.800183E+02 -1.702158E+03 +1.022139E+03
-6.800204E+02 -1.698286E+03 +1.018266E+03
-6.800181E+02 -1.693517E+03 +1.013499E+03
-6.800114E+02 -1.688775E+03 +1.008764E+03
-6.800094E+02 -1.683455E+03 +1.003446E+03
-6.800009E+02 -1.676635E+03 +9.966341E+02
-6.800002E+02 -1.666899E+03 +9.868985E+02
-6.800024E+02 -1.657489E+03 +9.774867E+02
-6.800080E+02 -1.656683E+03 +9.766749E+02
-6.800017E+02 -1.665010E+03 +9.850079E+02
-6.799984E+02 -1.677021E+03 +9.970226E+02
-6.799979E+02 -1.689066E+03 +1.009068E+03
-6.799961E+02 -1.698507E+03 +1.018511E+03
-6.799948E+02 -1.703301E+03 +1.023306E+03
-6.800042E+02 -1.704564E+03 +1.024560E+03
-6.800083E+02 -1.705133E+03 +1.025125E+03
-6.800107E+02 -1.703512E+03 +1.023502E+03
-6.800027E+02 -1.695030E+03 +1.015027E+03
-6.800088E+02 -1.680856E+03 +1.000848E+03
-6.800111E+02 -1.669441E+03 +9.894303E+02
-6.799968E+02 -1.666358E+03 +9.863615E+02
-6.799953E+02 -1.669283E+03 +9.892878E+02
-6.799984E+02 -1.674922E+03 +9.949234E+02
-6.799932E+02 -1.681573E+03 +1.001580E+03
-6.799896E+02 -1.689899E+03 +1.009909E+03
-6.799878E+02 -1.701189E+03 +1.021201E+03
-6.799863E+02 -1.713335E+03 +1.033349E+03
-6.799871E+02 -1.722684E+03 +1.042697E+03
-6.799735E+02 -1.726891E+03 +1.046918E+03
-6.799743E+02 -1.726783E+03 +1.046809E+03
-6.799758E+02 -1.724081E+03 +1.044105E+03
-6.799848E+02 -1.718107E+03 +1.038122E+03
-6.799855E+02 -1.709824E+03 +1.029838E+03
-6.799883E+02 -1.709603E+03 +1.029615E+03
-6.799887E+02 -1.718381E+03 +1.038392E+03
-6.799884E+02 -1.724571E+03 +1.044583E+03
-6.799922E+02 -1.725983E+03 +1.045991E+03
-6.799879E+02 -1.723082E+03 +1.043094E+03
-6.799925E+02 -1.714858E+03 +1.034865E+03
-6.799930E+02 -1.703263E+03 +1.023270E+03
-6.799973E+02 -1.692911E+03 +1.012913E+03
-6.800009E+02 -1.686118E+03 +1.006117E+03
-6.800050E+02 -1.682504E+03 +1.002499E+03
-6.800134E+02 -1.682134E+03 +1.002121E+03
-6.800130E+02 -1.684338E+03 +1.004325E+03
-6.800078E+02 -1.686334E+03 +1.006327E+03
-6.800099E+02 -1.686230E+03 +1.006220E+03
-6.800088E+02 -1.685085E+03 +1.005077E+03
-6.800216E+02 -1.686753E+03 +1.006731E+03
-6.800260E+02 -1.694971E+03 +1.014945E+03
-6.800217E+02 -1.707765E+03 +1.027743E+03
-6.800227E+02 -1.719543E+03 +1.039520E+03
-6.800155E+02 -1.726295E+03 +1.046279E+03
-6.800135E+02 -1.727425E+03 +1.047411E+03
-6.800081E+02 -1.725616E+03 +1.045608E+03
-6.800073E+02 -1.724738E+03 +1.044730E+03
-6.800079E+02 -1.722898E+03 +1.042890E+03
-6.800112E+02 -1.715351E+03 +1.035340E+03
-6.800140E+02 -1.701763E+03 +1.021749E+03
-6.800096E+02 -1.687571E+03 +1.007562E+03
-6.800080E+02 -1.679888E+03 +9.998803E+02
-6.800088E+02 -1.680547E+03 +1.000539E+03
-6.800114E+02 -1.686569E+03 +1.006558E+03
-6.800122E+02 -1.694423E+03 +1.014411E+03
-6.800043E+02 -1.701189E+03 +1.021185E+03
-6.800063E+02 -1.706437E+03 +1.026431E+03
-6.800029E+02 -1.713195E+03 +1.033192E+03
-6.799971E+02 -1.722898E+03 +1.042901E+03
-6.799863E+02 -1.732705E+03 +1.052719E+03
-6.799861E+02 -1.738585E+03 +1.058599E+03
-6.799933E+02 -1.738228E+03 +1.058235E+03
-6.799871E+02 -1.732256E+03 +1.052269E+03
-6.799774E+02 -1.724222E+03 +1.044244E+03
-6.799856E+02 -1.716555E+03 +1.036570E+03
-6.800053E+02 -1.709745E+03 +1.029740E+03
-6.800132E+02 -1.707660E+03 +1.027647E+03
-6.800239E+02 -1.712506E+03 +1.032482E+03
-6.800263E+02 -1.720498E+03 +1.040471E+03
-6.800253E+02 -1.725810E+03 +1.045785E+03
-6.800122E+02 -1.724388E+03 +1.044375E+03
-6.800173E+02 -1.715999E+03 +1.035982E+03
-6.800186E+02 -1.703741E+03 +1.023722E+03
-6.800209E+02 -1.692393E+03 +1.012372E+03
-6.800226E+02 -1.686391E+03 +1.006368E+03
-6.800201E+02 -1.686828E+03 +1.006808E+03
-6.800127E+02 -1.690122E+03 +1.010110E+03
-6.800099E+02 -1.692900E+03 +1.012890E+03
-6.800163E+02 -1.694479E+03 +1.014462E+03
-6.800237E+02 -1.696125E+03 +1.016102E+03
-6.800163E+02 -1.697820E+03 +1.017804E+03
-6.800221E+02 -1.699942E+03 +1.019920E+03
-6.800204E+02 -1.703577E+03 +1.023556E+03
-6.800199E+02 -1.705820E+03 +1.025800E+03
-6.800135E+02 -1.704551E+03 +1.024538E+03
-6.800176E+02 -1.703059E+03 +1.023042E+03
-6.800199E+02 -1.701269E+03 +1.021250E+03
-6.800083E+02 -1.696187E+03 +1.016179E+03
-6.800170E+02 -1.689402E+03 +1.009385E+03
-6.800173E+02 -1.683153E+03 +1.003136E+03
-6.800247E+02 -1.676501E+03 +9.964764E+02
-6.800204E+02 -1.667798E+03 +9.877776E+02
-6.800196E+02 -1.659344E+03 +9.793241E+02
-6.800129E+02 -1.657038E+03 +9.770249E+02
-6.800078E+02 -1.663018E+03 +9.830103E+02
-6.800201E+02 -1.673702E+03 +9.936814E+02
-6.800125E+02 -1.685353E+03 +1.005341E+03
-6.800186E+02 -1.695047E+03 +1.015029E+03
-6.800155E+02 -1.700122E+03 +1.020107E+03
-6.800135E+02 -1.700469E+03 +1.020456E+03
-6.800237E+02 -1.698151E+03 +1.018127E+03
-6.800311E+02 -1.694800E+03 +1.014769E+03
-6.800401E+02 -1.690161E+03 +1.010121E+03
-6.800309E+02 -1.684176E+03 +1.004145E+03
-6.800354E+02 -1.680421E+03 +1.000386E+03
-6.800413E+02 -1.682220E+03 +1.002179E+03
-6.800457E+02 -1.689389E+03 +1.009343E+03
-6.800391E+02 -1.695957E+03 +1.015918E+03
-6.800370E+02 -1.696520E+03 +1.016483E+03
-6.800224E+02 -1.692290E+03 +1.012267E+03
-6.800234E+02 -1.686555E+03 +1.006532E+03
-6.800244E+02 -1.684431E+03 +1.004407E+03
-6.800137E+02 -1.690827E+03 +1.010813E+03
-6.800096E+02 -1.702353E+03 +1.022344E+03
-6.800163E+02 -1.711272E+03 +1.031256E+03
-6.800137E+02 -1.712807E+03 +1.032793E+03
-6.800263E+02 -1.707636E+03 +1.027610E+03
-6.800278E+02 -1.700159E+03 +1.020132E+03
-6.800267E+02 -1.694778E+03 +1.014751E+03
-6.800262E+02 -1.693786E+03 +1.013759E+03
-6.800286E+02 -1.696144E+03 +1.016115E+03
-6.800276E+02 -1.697359E+03 +1.017332E+03
-6.800224E+02 -1.694278E+03 +1.014255E+03
-6.800316E+02 -1.689403E+03 +1.009371E+03
-6.800255E+02 -1.685826E+03 +1.005801E+03
-6.800291E+02 -1.683339E+03 +1.003309E+03
-6.800270E+02 -1.682917E+03 +1.002890E+03
-6.800342E+02 -1.687960E+03 +1.007926E+03
-6.800316E+02 -1.697811E+03 +1.017780E+03
-6.800298E+02 -1.708398E+03 +1.028368E+03
-6.800242E+02 -1.717844E+03 +1.037820E+03
-6.800288E+02 -1.724669E+03 +1.044640E+03
-6.800314E+02 -1.726038E+03 +1.046007E+03
-6.800403E+02 -1.721715E+03 +1.041675E+03
-6.800437E+02 -1.714632E+03 +1.034588E+03
-6.800413E+02 -1.707111E+03 +1.027070E+03
-6.800332E+02 -1.699684E+03 +1.019651E+03
-6.800360E+02 -1.693332E+03 +1.013296E+03
-6.800383E+02 -1.688833E+03 +1.008795E+03
-6.800393E+02 -1.685506E+03 +1.005466E+03
-6.800357E+02 -1.683608E+03 +1.003573E+03
-6.800406E+02 -1.682951E+03 +1.002910E+03
-6.800258E+02 -1.682093E+03 +1.002067E+03
-6.800260E+02 -1.681438E+03 +1.001412E+03
-6.800242E+02 -1.682348E+03 +1.002323E+03
-6.800183E+02 -1.685279E+03 +1.005261E+03
-6.800086E+02 -1.689531E+03 +1.009522E+03
-6.800061E+02 -1.692024E+03 +1.012018E+03
-6.800155E+02 -1.689961E+03 +1.009946E+03
-6.800117E+02 -1.685786E+03 +1.005774E+03
-6.800140E+02 -1.683593E+03 +1.003579E+03
-6.800171E+02 -1.684620E+03 +1.004603E+03
-6.800169E+02 -1.687255E+03 +1.007238E+03
-6.800140E+02 -1.684244E+03 +1.004230E+03
-6.800135E+02 -1.676026E+03 +9.960126E+02
-6.800119E+02 -1.671345E+03 +9.913335E+02
-6.800214E+02 -1.669286E+03 +9.892646E+02
-6.800127E+02 -1.666955E+03 +9.869422E+02
-6.800022E+02 -1.666791E+03 +9.867892E+02
-6.800030E+02 -1.671530E+03 +9.915267E+02
-6.800014E+02 -1.678148E+03 +9.981465E+02
-6.800037E+02 -1.684672E+03 +1.004668E+03
-6.800058E+02 -1.690702E+03 +1.010696E+03
-6.800109E+02 -1.695132E+03 +1.015121E+03
-6.800165E+02 -1.701087E+03 +1.021071E+03
-6.800161E+02 -1.708028E+03 +1.028012E+03
-6.800184E+02 -1.705566E+03 +1.025547E+03
-6.800245E+02 -1.694506E+03 +1.014482E+03
-6.800231E+02 -1.685324E+03 +1.005301E+03
-6.800219E+02 -1.683606E+03 +1.003584E+03
-6.800270E+02 -1.684423E+03 +1.004395E+03
-6.800232E+02 -1.685760E+03 +1.005737E+03
-6.800309E+02 -1.691103E+03 +1.011072E+03
-6.800311E+02 -1.698643E+03 +1.018612E+03
-6.800322E+02 -1.703500E+03 +1.023468E+03
-6.800253E+02 -1.702882E+03 +1.022857E+03
-6.800255E+02 -1.697660E+03 +1.017634E+03
-6.800285E+02 -1.692597E+03 +1.012568E+03
-6.800342E+02 -1.689624E+03 +1.009590E+03
-6.800252E+02 -1.688303E+03 +1.008278E+03
-6.800270E+02 -1.689264E+03 +1.009237E+03
-6.800268E+02 -1.689694E+03 +1.009667E+03
-6.800293E+02 -1.688046E+03 +1.008016E+03
-6.800198E+02 -1.688175E+03 +1.008155E+03
-6.800263E+02 -1.691129E+03 +1.011103E+03
-6.800294E+02 -1.692052E+03 +1.012023E+03
-6.800263E+02 -1.688389E+03 +1.008363E+03
-6.800286E+02 -1.681767E+03 +1.001738E+03
-6.800293E+02 -1.676032E+03 +9.960025E+02
-6.800395E+02 -1.674826E+03 +9.947866E+02
-6.800316E+02 -1.677825E+03 +9.977936E+02
-6.800283E+02 -1.681696E+03 +1.001668E+03
-6.800293E+02 -1.684705E+03 +1.004675E+03
-6.800247E+02 -1.688269E+03 +1.008244E+03
-6.800242E+02 -1.693709E+03 +1.013685E+03
-6.800258E+02 -1.699888E+03 +1.019862E+03
-6.800222E+02 -1.703707E+03 +1.023685E+03
-6.800186E+02 -1.703832E+03 +1.023814E+03
-6.800188E+02 -1.703696E+03 +1.023677E+03
-6.800137E+02 -1.706989E+03 +1.026975E+03
-6.800176E+02 -1.712765E+03 +1.032747E+03
-6.800155E+02 -1.716800E+03 +1.036785E+03
-6.800084E+02 -1.715367E+03 +1.035359E+03
-6.800132E+02 -1.709050E+03 +1.029037E+03
-6.800173E+02 -1.702278E+03 +1.022261E+03
-6.800068E+02 -1.699037E+03 +1.019030E+03
-6.800004E+02 -1.699198E+03 +1.019198E+03
-6.799982E+02 -1.699207E+03 +1.019209E+03
-6.799954E+02 -1.693759E+03 +1.013763E+03
-6.799938E+02 -1.681912E+03 +1.001918E+03
-6.799968E+02 -1.674048E+03 +9.940515E+02
-6.799986E+02 -1.673515E+03 +9.935166E+02
-6.799887E+02 -1.676553E+03 +9.965646E+02
-6.799833E+02 -1.680686E+03 +1.000703E+03
-6.799912E+02 -1.684531E+03 +1.004539E+03
-6.800030E+02 -1.691286E+03 +1.011283E+03
-6.800094E+02 -1.700716E+03 +1.020707E+03
-6.800010E+02 -1.706295E+03 +1.026294E+03
-6.799973E+02 -1.709643E+03 +1.029645E+03
-6.800032E+02 -1.717242E+03 +1.037239E+03
-6.800030E+02 -1.723121E+03 +1.043118E+03
-6.800053E+02 -1.721084E+03 +1.041079E+03
-6.800005E+02 -1.709844E+03 +1.029844E+03
-6.800017E+02 -1.691146E+03 +1.011145E+03
-6.799922E+02 -1.671605E+03 +9.916129E+02
-6.799847E+02 -1.659455E+03 +9.794708E+02
-6.799824E+02 -1.659084E+03 +9.791017E+02
-6.799843E+02 -1.669166E+03 +9.891819E+02
-6.799882E+02 -1.680469E+03 +1.000481E+03
-6.799875E+02 -1.681500E+03 +1.001512E+03
-6.799881E+02 -1.670691E+03 +9.907025E+02
-6.799822E+02 -1.658704E+03 +9.787223E+02
-6.799832E+02 -1.656139E+03 +9.761559E+02
-6.799897E+02 -1.662082E+03 +9.820923E+02
-6.799807E+02 -1.669975E+03 +9.899941E+02
-6.799787E+02 -1.676325E+03 +9.963461E+02
-6.799820E+02 -1.679992E+03 +1.000010E+03
-6.799712E+02 -1.681717E+03 +1.001746E+03
-6.799814E+02 -1.684247E+03 +1.004265E+03
-6.799791E+02 -1.689018E+03 +1.009038E+03
-6.799733E+02 -1.694220E+03 +1.014247E+03
-6.799835E+02 -1.696554E+03 +1.016570E+03
-6.799881E+02 -1.695920E+03 +1.015932E+03
-6.799891E+02 -1.694817E+03 +1.014828E+03
-6.799952E+02 -1.695692E+03 +1.015697E+03
-6.799986E+02 -1.699590E+03 +1.019591E+03
-6.800089E+02 -1.703647E+03 +1.023638E+03
-6.800027E+02 -1.702711E+03 +1.022708E+03
-6.799968E+02 -1.694514E+03 +1.014517E+03
-6.800001E+02 -1.682573E+03 +1.002573E+03
-6.799853E+02 -1.673707E+03 +9.937219E+02
-6.799827E+02 -1.673534E+03 +9.935516E+02
-6.799848E+02 -1.682016E+03 +1.002032E+03
-6.799877E+02 -1.691204E+03 +1.011217E+03
-6.799925E+02 -1.694146E+03 +1.014153E+03
-6.799976E+02 -1.690790E+03 +1.010792E+03
-6.800047E+02 -1.685709E+03 +1.005705E+03
-6.800050E+02 -1.682647E+03 +1.002642E+03
-6.800083E+02 -1.682409E+03 +1.002400E+03
-6.800040E+02 -1.681583E+03 +1.001579E+03
-6.799958E+02 -1.678519E+03 +9.985235E+02
-6.800006E+02 -1.676471E+03 +9.964701E+02
-6.800063E+02 -1.677379E+03 +9.973724E+02
-6.800040E+02 -1.678893E+03 +9.988886E+02
-6.800015E+02 -1.676837E+03 +9.968359E+02
-6.800002E+02 -1.669073E+03 +9.890726E+02
-6.800098E+02 -1.659271E+03 +9.792614E+02
-6.800101E+02 -1.654987E+03 +9.749765E+02
-6.800037E+02 -1.658699E+03 +9.786956E+02
-6.799994E+02 -1.666718E+03 +9.867188E+02
-6.800012E+02 -1.674966E+03 +9.949645E+02
-6.800035E+02 -1.681188E+03 +1.001185E+03
-6.800012E+02 -1.681685E+03 +1.001684E+03
-6.800096E+02 -1.678892E+03 +9.988823E+02
-6.800157E+02 -1.681925E+03 +1.001909E+03
-6.800135E+02 -1.689244E+03 +1.009231E+03
-6.800125E+02 -1.695393E+03 +1.015381E+03
-6.800084E+02 -1.697895E+03 +1.017887E+03
-6.800102E+02 -1.693264E+03 +1.013253E+03
-6.800132E+02 -1.680636E+03 +1.000623E+03
-6.800165E+02 -1.669151E+03 +9.891344E+02
-6.800222E+02 -1.666640E+03 +9.866174E+02
-6.800217E+02 -1.665985E+03 +9.859635E+02
-6.800178E+02 -1.666628E+03 +9.866097E+02
-6.800088E+02 -1.672249E+03 +9.922397E+02
-6.800232E+02 -1.680309E+03 +1.000286E+03
-6.800291E+02 -1.683927E+03 +1.003898E+03
-6.800301E+02 -1.682247E+03 +1.002217E+03
-6.800311E+02 -1.682076E+03 +1.002044E+03
-6.800276E+02 -1.685324E+03 +1.005296E+03
-6.800209E+02 -1.686740E+03 +1.006720E+03
-6.800129E+02 -1.685215E+03 +1.005202E+03
-6.800157E+02 -1.684524E+03 +1.004508E+03
-6.800173E+02 -1.688330E+03 +1.008312E+03
-6.800127E+02 -1.696282E+03 +1.016269E+03
-6.800194E+02 -1.704461E+03 +1.024442E+03
-6.800137E+02 -1.711051E+03 +1.031038E+03
-6.800130E+02 -1.715763E+03 +1.035750E+03
-6.800224E+02 -1.716516E+03 +1.036494E+03
-6.800242E+02 -1.713060E+03 +1.033036E+03
-6.800145E+02 -1.707243E+03 +1.027229E+03
-6.800214E+02 -1.702578E+03 +1.022556E+03
-6.800222E+02 -1.700196E+03 +1.020173E+03
-6.800122E+02 -1.697603E+03 +1.017591E+03
-6.800153E+02 -1.692572E+03 +1.012557E+03
-6.800107E+02 -1.685069E+03 +1.005058E+03
-6.800158E+02 -1.676995E+03 +9.969793E+02
-6.800158E+02 -1.669910E+03 +9.898945E+02
-6.800250E+02 -1.664333E+03 +9.843083E+02
-6.800234E+02 -1.661599E+03 +9.815760E+02
-6.800275E+02 -1.664227E+03 +9.841996E+02
-6.800196E+02 -1.673651E+03 +9.936312E+02
-6.800104E+02 -1.687072E+03 +1.007062E+03
-6.800166E+02 -1.697824E+03 +1.017808E+03
-6.800158E+02 -1.702945E+03 +1.022930E+03
-6.800163E+02 -1.706612E+03 +1.026596E+03
-6.800227E+02 -1.712094E+03 +1.032072E+03
-6.800204E+02 -1.716929E+03 +1.036909E+03
-6.800209E+02 -1.718346E+03 +1.038325E+03
-6.800099E+02 -1.716710E+03 +1.036700E+03
-6.800027E+02 -1.713920E+03 +1.033917E+03
-6.800012E+02 -1.710629E+03 +1.030628E+03
-6.800093E+02 -1.707596E+03 +1.027586E+03
